"Place","Name","Age","Distance","Club","Gender","Year"
58,"FRED H DALBY","48","4015","NEM","M","1998"
59,"BOB SELTZER","46","4000","NEM","M","1998"
59,"CRAIG S MATHER","46","4000","OREG","M","1998"
61,"BRUCE A BENNETT","45","3990","SPCO","M","1998"
62,"JANUSZ SENDOWSKI","47","3975","EMP","M","1998"
62,"J BRUCE MEREDITH","49","3975","EMP","M","1998"
64,"WILL E DAVIS","46","3970","DAM","M","1998"
64,"JONATHAN L STEINER","47","3970","TAM","M","1998"
66,"EDWIN Y MAEDA","48","3950","DAM","M","1998"
66,"TOM H HOTALING","46","3950","NEM","M","1998"
68,"JON EINSIDLER","47","3930","EMP","M","1998"
69,"ANDY PLATANIA","46","3925","EMP","M","1998"
69,"ALLAN BENJAMIN","48","3925","EMP","M","1998"
71,"CURT M MILLER","48","3900","DAM","M","1998"
72,"C A HUTTON","47","3895","EMP","M","1998"
73,"BRIAN WORTHINGTON","45","3885","SWIM","M","1998"
74,"JOE D HUTTO","46","3850","GSM","M","1998"
75,"JACK L CURRY","45","3845","EMP","M","1998"
76,"DENNIS H FRANK","48","3805","SMMM","M","1998"
76,"ROBERT S WRIGHT","45","3805","GCMT","M","1998"
78,"HENRY E ECKSTEIN","49","3800","EMP","M","1998"
79,"J RAY SCOTT","46","3775","TPIT","M","1998"
79,"THOMAS M TOBIN","49","3775","SMMM","M","1998"
79,"J FRANK STEWART","46","3775","UCLA","M","1998"
82,"CURT ALTSCHUL","48","3750","MHM","M","1998"
82,"H PARIS BURSTYN","46","3750","NEM","M","1998"
84,"VANCE M EADDY","49","3715","SPM","M","1998"
85,"FRED NERLINGER","48","3690","CMSC","M","1998"
86,"JOHN A PELLI","49","3660","NEM","M","1998"
87,"RAND L LEWMAN","46","3650","SNM","M","1998"
88,"BRUCE L ALPERT","45","3640","EMP","M","1998"
89,"CHRISTOPH NEWLAND","48","3635","AMS","M","1998"
89,"CHRISTIAN JOCHIM","49","3635","ALMA","M","1998"
91,"DAN C THOMPSON","49","3600","DAM","M","1998"
92,"ARTIE ALVIDREZ","46","3575","STAN","M","1998"
93,"ROBERT KIECKHEHER","45","3550","SANR","M","1998"
94,"MICHAEL FLAHERTY","47","3540","DAM","M","1998"
95,"BRUCE J BRALY","48","3535","DAM","M","1998"
96,"MAURICE REGAN","48","3505","NEM","M","1998"
97,"ORIN MCCLUSKEY","47","3475","EMP","M","1998"
98,"DALE PAIGE","47","3435","DAM","M","1998"
99,"ROBERT E QUINN","47","3405","WILD","M","1998"
100,"PHILIP L BROWN","47","3395","DAM","M","1998"
101,"NEIL R SLAVIN","48","3300","DAM","M","1998"
101,"RICHAR M REINER MD","45","3300","NEM","M","1998"
103,"DANIEL LOCKWOOD","49","3285","MICH","M","1998"
104,"JIMMY L SPEAROW","46","3280","DAM","M","1998"
105,"J BLAKE TEMPLE","46","3275","DAM","M","1998"
106,"FREDERIC T PADDOCK","47","3250","GCMT","M","1998"
107,"EDWARD D BLAKEMAN","49","3245","ORM","M","1998"
108,"MARK J FORMICA",NA,"3190","NEM","M","1998"
108,"RONALD G ADDY","49","3190","DAM","M","1998"
110,"DAVID I COPP","49","3175","DAM","M","1998"
111,"STEPHEN D MORGAN","47","3160","NEM","M","1998"
112,"CHRIS D JOHNSON","48","3150","SWIM","M","1998"
113,"DAVID E MC CORD JR","49","3120","SPM","M","1998"
114,"KENNETH E GROVE","49","3100","DCM","M","1998"
115,"LAWRENC (HY) DOYLE","49","3085","DAM","M","1998"
115,"JOHN VOSS","48","3085","WILD","M","1998"
117,"KENNETH CHERTOFF","47","3045","EMP","M","1998"
118,"TERRY L DOLLARHIDE","47","3035","DAM","M","1998"
118,"JAMES E EVANS","48","3035","GRIN","M","1998"
120,"TOM J OMAHONY","47","2950","DAMP","M","1998"
121,"MICHAEL O'DOWD","46","2850","GRIN","M","1998"
122,"TOM NEFF","45","2700","GRIN","M","1998"
123,"JOHN MOONEY","49","2660","EMP","M","1998"
124,"DAVE BOYCE","48","2575","LOM","M","1998"
125,"DALE MITCHELL","46","2490","LAC","M","1998"
1,"DON UIJTENBOGAART","50","5175","DOLF","M","1998"
2,"HUGH T WILDER","50","4785","DAM","M","1998"
3,"ANDREW MCPHERSON","50","4780","DAM","M","1998"
4,"BOB COUCH","50","4750","ATSM","M","1998"
5,"RICHARD SMITH","52","4725","GRIN","M","1998"
6,"BRETT A SORGE","50","4680","GAJA","M","1998"
7,"JIM P MERCHANT","51","4610","STAN","M","1998"
7,"PAUL M HEBERT","51","4610","CRAW","M","1998"
9,"RICHARD WOODROW","54","4600","LOM","M","1998"
10,"DANIEL J ROGACKI","50","4555","NEM","M","1998"
11,"DOUGLAS SELBY","52","4530","HSAM","M","1998"
12,"H JACK PYHEL","53","4520","SPM","M","1998"
13,"DAVID B KELLEY","50","4515","DAM","M","1998"
14,"ROBERT M GINNS","50","4475","EMP","M","1998"
15,"DAVID H DARST","54","4460","BRAT","M","1998"
16,"GARY R BRENNER","50","4400","SMMM","M","1998"
17,"BARRY DOOLEY","53","4390","LAM","M","1998"
18,"GARY J PARLAPIANO","51","4340","TAM","M","1998"
19,"CONNER BAILEY","51","4300","AMS","M","1998"
20,"THOMAS E MOYER","50","4255","MICH","M","1998"
21,"KENNETH JR A FROST","53","4235","TAM","M","1998"
22,"DONALD J KROEGER","54","4205","MICH","M","1998"
23,"DAVID R GILDEA","54","4180","STAN","M","1998"
24,"ALAN J GARFUNKEL","50","4175","EMP","M","1998"
25,"GEORGE M SIBLEY","52","4160","DAM","M","1998"
26,"NICK OLMOS-LAU","52","4130","ANCM","M","1998"
27,"JAY RYNO","51","4125","MICH","M","1998"
28,"JACK S MILLS","50","4115","DAM","M","1998"
29,"ROBERT R O'KEEFE","53","4100","GCMT","M","1998"
30,"RANDY A CORT","50","4095","SMMM","M","1998"
31,"DON K ALEXANDER","50","4085","TAM","M","1998"
31,"THOMAS M BARTHOLD","54","4085","TAM","M","1998"
31,"G DOUGLAS VOELZ","53","4085","GCMT","M","1998"
34,"KIRK CHIAPELLA","50","4075","CVM","M","1998"
35,"RICHARD BURNS","54","4065","TAM","M","1998"
36,"BILL REICHLE","50","4050","GSM","M","1998"
36,"THOMAS G MANFREDI","54","4050","NEM","M","1998"
38,"JIM CONLIN","54","4000","NEM","M","1998"
39,"PAUL GRIFFIN","51","3965","DAM","M","1998"
40,"MICHAEL LINVILLE","50","3945","UNAT","M","1998"
41,"JEFFREY RUDA","50","3940","DAM","M","1998"
41,"ROGER FREEMAN","51","3935","SDSM","M","1998"
43,"JERRY E NELSON","54","3925","CRUZ","M","1998"
44,"RICHARD P HOWELL","52","3905","TAM","M","1998"
45,"MARC A SCHEELE","51","3890","NEM","M","1998"
46,"DONALD T WALSH","51","3875","GSM","M","1998"
47,"DAVID M ORENSTEIN","52","3860","TPIT","M","1998"
48,"ANTHONY E CHRISTO","51","3805","DAM","M","1998"
49,"DOUG MUNCH","50","3800","GSM","M","1998"
49,"JOHN FORASTE","52","3800","NEM","M","1998"
51,"JAY PATTERSON","54","3785","BLS","M","1998"
52,"JAMES A FRAMPTON","51","3775","DAM","M","1998"
52,"PAUL B SHANE","51","3775","DUST","M","1998"
52,"DON GALINE","52","3775","SMMM","M","1998"
55,"JOHN M KLIMP","52","3770","STAN","M","1998"
56,"JAMES R CAREY","50","3750","DAM","M","1998"
56,"THOMAS E DOOLEY","54","3750","GRIN","M","1998"
58,"RICK D MEYERHOFF","51","3745","TAM","M","1998"
59,"LARRY D RINGER","50","3740","GCMT","M","1998"
60,"EDWARD J DUNNE","54","3735","EMP","M","1998"
61,"JONATHAN R WOOD","52","3715","NEM","M","1998"
62,"ERNIE SCHAEFER","52","3700","NEM","M","1998"
63,"JOSEPH A HIBBARD","50","3635","NEM","M","1998"
64,"MARTIN R MANN","50","3610","MICH","M","1998"
64,"RAY COTTOM","50","3610","ECM","M","1998"
66,"HENRY M MCHENRY","53","3590","DAM","M","1998"
67,"DAN C THOMPSON","50","3575","DAM","M","1998"
67,"CHARLES PLOPPER","53","3575","DAM","M","1998"
67,"EDWAR L PHILLIPS JR","50","3575","SQM","M","1998"
70,"ALAN BROWN","52","3570","LAM","M","1998"
71,"WOOF KURTZMAN","51","3555","STAN","M","1998"
72,"GEORGE W CYPHERS","50","3550","O*H*","M","1998"
73,"DOUGLAS SHEAFFER","51","3535","LAM","M","1998"
74,"EDWARD HARKEY","50","3495","NIAG","M","1998"
75,"PAUL R TELLER","53","3485","DAM","M","1998"
75,"PIETER STROEVE","52","3485","DAM","M","1998"
77,"THOMAS W HERR","51","3475","GCMT","M","1998"
78,"PAUL MARCOTTE","51","3470","DAM","M","1998"
79,"ROY LEE","51","3450","UCLA","M","1998"
80,"WILL HAMILL","53","3375","LOM","M","1998"
81,"DAN M DERUSSY","54","3350","SPM","M","1998"
81,"THOMAS HINDS III","50","3350","SBSM","M","1998"
83,"KRIS A NERGAARD","50","3300","SFRP","M","1998"
84,"BARRY L PARKER","50","3265","DAM","M","1998"
85,"RONALD G ADDY","50","3230","DAM","M","1998"
86,"JOHN GILLICK","54","3195","SDSM","M","1998"
87,"FRANK M VOGT","53","3180","NCMS","M","1998"
88,"ROBERT CAVERLEY","52","3175","DUST","M","1998"
89,"WILLIAM P HOMAN","50","3125","WPMS","M","1998"
90,"STEVE D LONG","51","3115","1776","M","1998"
90,"BOB M COOPER","51","3115","WILD","M","1998"
92,"MIKOS S FABERSUNNE","51","2985","DAM","M","1998"
92,"BRIAN J SMITH","53","2985","ALMA","M","1998"
94,"ANDRE GUIMOND","50","2965","UCLA","M","1998"
95,"VICTOR SEDINGER","50","2925","GRIN","M","1998"
96,"JOHN T GORSKI","53","2900","NIAG","M","1998"
97,"TED MENDELSON","50","2875","SANR","M","1998"
98,"JACK SCHWAB","52","2830","MICH","M","1998"
99,"MICHAEL C MILLER","51","2825","LOM","M","1998"
100,"MARK H POWELL","54","2800","SPM","M","1998"
101,"CHARLES H DUFOUR","54","2775","NEM","M","1998"
102,"JAMES J GOODREAU","50","2670","UNAT","M","1998"
103,"SAM A EVANS","54","2400","LOM","M","1998"
103,"CHARLES DORATO","51","5175","EMP","M","1998"
1,"TEGZ (TEX) HARASZTI","57","5030","HBSC","M","1998"
2,"JACK GEOGHEGAN","55","4560","CONN","M","1998"
3,"KENT M PRICE","59","4440","LAM","M","1998"
4,"GORDON DEMEESTER","55","4360","O*H*","M","1998"
5,"E LEE FITZHUGH","59","4345","DAM","M","1998"
6,"MEL E GOLDSTEIN","59","4330","GRIN","M","1998"
7,"MIKE FRESHLEY","56","4310","SDSM","M","1998"
7,"DAVID L GIFFORD","57","4310","DLNM","M","1998"
9,"GEORGE J QUIGLEY","57","4180","GRIN","M","1998"
10,"RAYMOND M WOLLER","56","4115","GAJA","M","1998"
11,"RICKY EVANS","56","4100","SDSM","M","1998"
12,"BILLY SULZBY","55","4055","UNAT","M","1998"
13,"MATT J CHROSTOWSKI","56","4050","NEM","M","1998"
14,"KENT ATKINS","59","4040","CONN","M","1998"
15,"ROBERT F NORRIS","59","4035","DAM","M","1998"
16,"ARTHUR J KRENER","56","4030","DAM","M","1998"
17,"RONALD W SAUFLEY","56","3960","DAM","M","1998"
18,"ROLAND CROTTS","55","3920","TAM","M","1998"
18,"PETER R BETZER","55","3920","SPM","M","1998"
20,"DIETRICK G BOLZ","58","3825","WMST","M","1998"
21,"STANLEY M HATTMAN","59","3820","NIAG","M","1998"
22,"DAVID M DAVIES","57","3730","DAM","M","1998"
23,"MICHAEL HOSOKAWA","57","3700","MOVY","M","1998"
24,"PAUL WRANGELL","59","3670","CRUZ","M","1998"
25,"PETER CRUMBINE","59","3655","CONN","M","1998"
26,"JOSEPH R BOLZE","58","3580","EMP","M","1998"
27,"DAVID CICIO","57","3580","UNAT","M","1998"
27,"EDWARD C MORGAN","58","3525","1776","M","1998"
29,"DAVID WITCHGER","56","3485","GRIN","M","1998"
30,"DOUGLAS CLELFORD","56","3450","CONN","M","1998"
31,"ARTHUR R HALE","55","3435","SCAQ","M","1998"
32,"PETER F FREDERICKS","57","3425","MESC","M","1998"
33,"PETER RIDDLE","59","3415","SDSM","M","1998"
34,"PETER STAECKER","55","3410","NEM","M","1998"
35,"FRANK J FARRELL","59","3335","EMP","M","1998"
36,"RONALD N BEAMS","59","3280","GRIN","M","1998"
37,"JACK A HICKS","58","3275","DAM","M","1998"
38,"JOSEPH DOWLING","58","3270","CONN","M","1998"
39,"GERALD W BOWES","58","3265","DAM","M","1998"
40,"STANLEY E PANKO","59","3215","SMMM","M","1998"
41,"GENE A ESSWEIN","55","3200","ALMA","M","1998"
42,"BOB LEILICH","57","3175","DCM","M","1998"
43,"GERALD J VANCE","54","3105","UNAT","M","1998"
44,"MAX E ZOLLNER","59","3100","IM","M","1998"
45,"BRIAN LETCHER","57","3045","NET","M","1998"
46,"DAN MILLER","56","3035","LAM","M","1998"
47,"BILL PEARCE","57","3025","H2O","M","1998"
48,"DONALD C HANNAM","57","3015","DCM","M","1998"
49,"JAMES A SEBBEN","57","2935","NVAQ","M","1998"
50,"WILSON WHEELER","55","2915","SWIM","M","1998"
51,"ARTHUR A BARRETT","59","2825","SMMM","M","1998"
52,"TOM A JONES","56","2785","NEM","M","1998"
53,"MILT BLACKMAN","59","2750","DAM","M","1998"
54,"R DANIEL MC CRIGHT","56","2545","LESA","M","1998"
55,"PHILLIP W BANDA","57","2465","SMMM","M","1998"
56,"LLOYD W KEARNS","57","2405","UNAT","M","1998"
57,"JIM B CLEGG","56","2225","NEM","M","1998"
1,"GEORGE E BRUNSTAD","63","4360","CONN","M","1998"
2,"TIM C THORNTON","60","4300","MHM","M","1998"
3,"BUDDY G BELSHE","63","4265","HBSC","M","1998"
4,"BARRY A FASBENDER","60","4200","STAN","M","1998"
5,"A EMORY HAWORTH","61","4140","DAM","M","1998"
6,"BILL EARLEY","61","4035","SDSM","M","1998"
7,"ELMER J EGELKRAUT","63","3935","MICH","M","1998"
8,"KONRAD P EULER, DR","62","3900","SPM","M","1998"
9,"ALBERT A MORLEY","60","3765","MICH","M","1998"
10,"BRUCE W SOULE","60","3685","MICH","M","1998"
11,"EAMON P FERGUSON","60","3665","NIAG","M","1998"
12,"NEIL W WORTMANN","62","3650","EMP","M","1998"
13,"LARRY SHANNON","64","3600","UNAT","M","1998"
13,"WILLIAM A RILEY","61","3600","NEM","M","1998"
15,"TED WEBSTER","64","3595","NEM","M","1998"
16,"JOHN R COX","62","3585","SPM","M","1998"
17,"JACK I HORTON","61","3570","DAM","M","1998"
18,"RICHARD E COOKE","61","3555","SAWS","M","1998"
19,"CARL RUSS","62","3550","VMST","M","1998"
20,"ROBERT F BENSON","62","3530","TERR","M","1998"
21,"HERBERT STONE","63","3500","LOM","M","1998"
22,"WILLIAM APPELBAUM","62","3460","NCMS","M","1998"
23,"MILTON GEE","61","3375","NCMS","M","1998"
23,"PETER B YAW","60","3375","GRIN","M","1998"
25,"EDWARD MCNULTY","62","3370","CONN","M","1998"
26,"JON HARRIS","62","3360","CONN","M","1998"
27,"HARRY M PIPER","63","3295","SPM","M","1998"
28,"ITAMAR T KUTAI","64","3245","NEM","M","1998"
29,"DAVID S GILMER","60","3230","DAM","M","1998"
30,"BILL M COCKE","63","3175","GOST","M","1998"
31,"JOHN BAILIFF","61","3060","WMAC","M","1998"
32,"WILLIAM J TREGUBOFF","64","3050","DAM","M","1998"
33,"ROBERT I SEGBORTH","64","2925","LOM","M","1998"
34,"PETER LANSBURY","64","2850","NIAG","M","1998"
35,"WILLIAM C BALLARD","60","2810","SPM","M","1998"
36,"THOMAS J HETZEL","61","2660","TTEX","M","1998"
37,"WILLIAM J EVANS","61","2500","UNAT","M","1998"
38,"WILLIAM C WATKINS","64","2400","DAM","M","1998"
39,"ELDON MARSHALL","63","2375","GRIN","M","1998"
40,"DAVID T HAJEK","64","2050","UNAT","M","1998"
41,"RAYMOND RODRIGUEZ","62","1935","ADMS","M","1998"
1,"GRAHAM M JOHNSTON","66","4615","TTEX","M","1998"
2,"JOHN R MASTERS","67","3985","IM","M","1998"
3,"ROGER C CAMPBELL","67","3955","SMMM","M","1998"
4,"FRANK REYNOLDS","65","3905","HBSC","M","1998"
5,"FRED O LEHMAN","67","3875","IM","M","1998"
6,"STEPHEN M MULLINS","65","3820","IM","M","1998"
7,"ARNIE GREEN","65","3750","MESC","M","1998"
8,"CHARLES H KOHNKEN","66","3745","SPM","M","1998"
9,"THOMAS H KOENIG","66","3725","OMSC","M","1998"
10,"RUSSELL L JUDD","65","3540","GRIN","M","1998"
11,"RICHARD J WRIGHT","67","3525","CONN","M","1998"
12,"JOHN D KORTHEUER","66","3520","NCMS","M","1998"
13,"HAROLD FERRIS","67","3510","SPM","M","1998"
14,"PAUL J KIELL","67","3485","GSM","M","1998"
15,"PHIL LINDSLEY","65","3460","SPCO","M","1998"
16,"PAUL F BRADY","66","3390","DAM","M","1998"
17,"FRANCI E MCAREE JR","67","3235","GRIN","M","1998"
18,"WILLIAM C CANNON","67","3225","SLAM","M","1998"
19,"DAVID L THOMAS","65","3190","SPCO","M","1998"
20,"TOM LYNDON","66","3070","NEM","M","1998"
21,"SEYMOUR BOORSTEIN","66","3055","TAM","M","1998"
22,"DONALD J CASSIDY","68","2955","NEM","M","1998"
23,"RALPH G PERRY","65","2950","SPM","M","1998"
24,"CAPTANE P THOMSON","67","2935","DAM","M","1998"
25,"MILTON I BRIER","69","2885","NEM","M","1998"
26,"NED P ALLEN","67","2825","SPM","M","1998"
27,"KEITH BURBRIDGE","69","2650","BLUE","M","1998"
28,"CHARLES HOUSER","66","2610","NEM","M","1998"
29,"LARRY H YOST","67","2560","SPM","M","1998"
30,"ROY M SACHS","67","2505","DAM","M","1998"
31,"THOMAS W WEBER","67","2480","NIAG","M","1998"
32,"DICK LEE","68","2400","UNAT","M","1998"
33,"MURRAY B GARDNER","68","2130","DAM","M","1998"
34,"IVAN CHALFIE","66","2125","GRIN","M","1998"
35,"NONG CHANCELLOR","66","2030","DAM","M","1998"
36,"JIM R MEHL","66","1950","DAM","M","1998"
37,"JOHN H LEE","67","1880","SPM","M","1998"
1,"ROGER G FRANKS","71","4180","1776","M","1998"
2,"FRANK PIEMME","73","4120","OSB","M","1998"
3,"WILLIAM PHILLIPS","70","3990","SDSM","M","1998"
4,"W MORGAN BYERS","70","3775","WMAC","M","1998"
5,"ROBERT S BLAKE","73","3690","SLAM","M","1998"
6,"GEORGE J MCVEY","70","3570","NIAG","M","1998"
7,"ROY HOCH","70","3480","CRUZ","M","1998"
8,"PAUL C COOK","70","3275","NEM","M","1998"
9,"JOSEPH",NA,NA,"3075","M","1998"
10,"RICH BRIESEMEISTER","72","3075","EMP","M","1998"
11,"C WAYNE COLLIER","74","2970","MM","M","1998"
11,"AL ROGERSON","72","2970","SPCO","M","1998"
13,"CLARK D AUSTEN","70","2910","MACO","M","1998"
14,"ROBERT SIGERSMITH","73","2885","SPCO","M","1998"
15,"RAYMOND G ALLEN","71","2875","OREG","M","1998"
16,"DWIGHT E BROWN","73","2850","NEM","M","1998"
17,"ARTHUR D CROSS","71","2775","GRIN","M","1998"
18,"FRED T ROGERS","74","2725","USF","M","1998"
19,"JAE A BIRCH","70","2700","MICH","M","1998"
20,"KEITH CARTER","73","2605","O*H*","M","1998"
21,"JOHN K PONISCHIL","71","2550","LAM","M","1998"
22,"VERNE H SCOTT","73","2510","DAM","M","1998"
23,"BORIS H RUEBNER","74","2450","DAM","M","1998"
24,"HAROLD FRALICH","74","2375","MESC","M","1998"
25,"RICHARD I HIRSHBERG","73","2205","DAM","M","1998"
26,"RAYMOND H PENN","70","2090","SPCO","M","1998"
27,"DAVID W BRESSLER","74","1960","DAM","M","1998"
1,"JAMES K EDWARDS","75","3515","NEM","M","1998"
2,"FRED TAIOLI","77","3295","SMMM","M","1998"
3,"RAYMOND F TAFT","78","3220","SMMM","M","1998"
4,"JOHN E CRANCH","75","3040","NIAG","M","1998"
5,"JACK R HUBER","75","3005","SLAM","M","1998"
6,"ROBERT L WRIGHT","77","2825","NEM","M","1998"
7,"ELLIOTT W SCHOFIELD","75","2820","CONN","M","1998"
8,"GUS CLEMENS","79","2710","TTEX","M","1998"
9,"WALTER A LYNCH","76","2640","EMP","M","1998"
10,"LESTER O BELL","76","2605","SPCO","M","1998"
11,"HARRY W COLVIN","76","2545","DAM","M","1998"
12,"WILLIAM C THOMAS","75","2465","SPCO","M","1998"
13,"ABRASHA BRAININ","75","2450","SPM","M","1998"
14,"DONALD G MAY","77","2325","MICH","M","1998"
15,"T R JOHNSON","75","2135","NBMS","M","1998"
1,"ALDO V DAROSA","80","3650","RINC","M","1998"
2,"GARY WEISENTHAL","84","2890","LAKE","M","1998"
3,"GUS CLEMENS","80","2855","TTEX","M","1998"
4,"JIM TRIOLO","83","2690","LAM","M","1998"
5,"EDWIN WOLPAW","82","2310","GAJA","M","1998"
6,"GEORGE HALE","81","2285","AKMS","M","1998"
7,"EVERETT J CASSELL","84","2115","PNA","M","1998"
8,"RICHARD FLETCHER","82","1195","SPCO","M","1998"
1,"FRED B WALBOLT","85","2460","SPM","M","1998"
