"Place","Name","Age","Distance","Club","Gender","Year"
84,"Edward Colbert",44,4100,"NEM","M",2003
84,"Lee Parkhurst",41,4100,"UNAT","M",2003
88,"Glenn Cunha",40,4090,"NEM","M",2003
89,"John O'Dea",44,4080,"ISF","M",2003
90,"Karl Unrath",41,4070,"NIAG","M",2003
90,"David Peckham",41,4070,"INWM","M",2003
92,"John Marcin",40,4035,"NOVA","M",2003
93,"Simon Martin",42,4025,"MHST","M",2003
93,"Tom Merrell",42,4025,"ISF","M",2003
95,"Jack Donnelly",41,4015,"1776","M",2003
96,"Mike Marshall",41,4005,"OREG","M",2003
97,"Todd Yonemura",43,4000,"TVM","M",2003
97,"John Schneider",42,4000,"INWM","M",2003
97,"Christopher Shrader",42,4000,"ISF","M",2003
100,"William Pierce",44,3995,"NEM","M",2003
101,"Kim Blair",44,3975,"NEM","M",2003
101,"William Simonet",42,3975,"DSSM","M",2003
103,"Steven Engle",40,3960,"MVM","M",2003
103,"Paul Griffin",42,3960,"NEM","M",2003
105,"Ron Oren",43,3940,"PNA","M",2003
106,"Mark Hiskes",40,3910,"ISF","M",2003
106,"Ed Kosydar",40,3910,"SAWS","M",2003
108,"Thomas Marian",40,3900,"BTAM","M",2003
109,"Michael Harrill",43,3885,"ISF","M",2003
110,"Cedric Tuck-Sherman",41,3850,"UCLA","M",2003
111,"Wallace Kurth",44,3850,"UCLA","M",2003
112,"Michael Orosz",42,3835,"UCLA","M",2003
113,"Keith Whelpley",42,3825,"RGSC","M",2003
114,"Bruce Worrilow",42,3790,"UCLA","M",2003
115,"Stephen Bonifield",40,3785,"ISF","M",2003
116,"Richard Robinson",44,3770,"CRUZ","M",2003
116,"Greg Isaacs",41,3770,"UCLA","M",2003
116,"Jeffrey Bush",44,3770,"UNAT","M",2003
119,"Steven Orr",41,3755,"NEM","M",2003
120,"Michael Powers",40,3750,"NEM","M",2003
121,"Jeffrey Langston",43,3740,"STAN","M",2003
121,"David Haywood",42,3740,"NOVA","M",2003
123,"Randy Birchler",42,3720,"ISF","M",2003
124,"Kevin Sligar",42,3700,"SAWS","M",2003
124,"Mark Talbot",43,3700,"NEM","M",2003
126,"Tom Douris",44,3695,"UNAT","M",2003
127,"Thomas Sturmer",42,3690,"ISF","M",2003
128,"Philip Hess",40,3685,"METR","M",2003
129,"James Massey",41,3670,"METR","M",2003
130,"Robert Knapp",40,3655,"MESC","M",2003
131,"Mitch Roob",41,3650,"ISF","M",2003
131,"Curt Wehrman",40,3650,"BTAM","M",2003
133,"James D'Amour",41,3645,"MICH","M",2003
134,"Stephen Reed",44,3640,"NEM","M",2003
135,"Mark Unland",40,3620,"ISF","M",2003
136,"Richard Rader",40,3585,"ISF","M",2003
137,"Dan Joyner",40,3570,"DAMM","M",2003
138,"Mike Rutledge",40,3560,"MOVY","M",2003
139,"Paul Pasternack",44,3550,"NEM","M",2003
140,"Scott Jones",40,3525,"BTAM","M",2003
141,"Chris Burke",42,3520,"CONN","M",2003
142,"David Farnum",40,3520,"ISF","M",2003
143,"Pete Westland",42,3505,"NEM","M",2003
143,"James Busby",40,3505,"METR","M",2003
145,"Brian Stone",40,3495,"WTMS","M",2003
146,"Michael Adamkiewicz",41,3475,"SCAM","M",2003
146,"William Copeland",42,3475,"CVYS","M",2003
148,"George Halow",40,3465,"MICH","M",2003
149,"Robert McDaniel",40,3450,"ISF","M",2003
149,"Tim Miles",41,3450,"ISF","M",2003
149,"Mark Walsh",44,3450,"TVM","M",2003
152,"Brad Roby",41,3440,"ISF","M",2003
152,"Blake Schow",44,3440,"NOVA","M",2003
154,"Cynthia Reilly",43,3410,"NEM","M",2003
155,"Michael Regan",42,3400,"TVM","M",2003
156,"Andrew Harr",41,3375,"AVON","M",2003
157,"Garrison Corben",40,3340,"NEM","M",2003
157,"Ray Senechal",43,3340,"NEM","M",2003
159,"Larry Tipton",44,3300,"BTAM","M",2003
159,"Bart Hess",41,3300,"TVM","M",2003
161,"David Giboo",42,3275,"UNAT","M",2003
162,"Richard Colby",44,3250,"NEM","M",2003
163,"Joseph Burzynski",40,3215,"METR","M",2003
164,"Gord Kornfeld",44,3200,"BTAM","M",2003
165,"Robert Oppenheim",42,3190,"RGSC","M",2003
166,"Troy Juzeler",44,3180,"ARKM","M",2003
167,"John Leahy",41,3145,"NOVA","M",2003
168,"Virgil Crampton",42,3140,"INWM","M",2003
169,"Brian Hankins",44,3135,"ISF","M",2003
170,"Rhenn Cherry",40,3125,"BTAM","M",2003
171,"J. Michael Cavosie",44,3115,"ISF","M",2003
172,"Vivek Shetty",44,3080,"UCLA","M",2003
173,"Larry Ogden",40,3075,"BTAM","M",2003
174,"David Champagne",42,3065,"TAM","M",2003
175,"Martyn Green",41,2965,"UCLA","M",2003
176,"Wayne Kawakami",44,2950,"HAQ","M",2003
177,"Andrew Pomerantz",42,2880,"UCLA","M",2003
178,"Peter Worland",44,2850,"NEM","M",2003
179,"Michael Sopher",44,2830,"UCLA","M",2003
180,"Max Grossey",42,2825,"BTAM","M",2003
181,"James Thompson",44,2800,"NEM","M",2003
182,"Jim Neville",41,2780,"NEM","M",2003
183,"Steve Gardner",41,2750,"NEM","M",2003
184,"Scott Martin",41,2585,"REDT","M",2003
185,"Tom Mack",44,2500,"NEM","M",2003
185,"Randy Treer",44,2500,"GCMT","M",2003
187,"Walter Shelly",42,2300,"ISF","M",2003
1,"Sandy Mac Donald",47,5480,"SAC","M",2003
2,"Jamie Hemmerle",47,5320,"1776","M",2003
3,"Larry Wood",48,5310,"HOTS","M",2003
4,"Matthew Clark",46,5265,"UNAT","M",2003
5,"James Stewart",46,5180,"MINN","M",2003
6,"John Hughes",49,5110,"RMM","M",2003
7,"Stewart Weaver",45,5075,"NIAG","M",2003
8,"Timothy Kennedy",46,4930,"SPM","M",2003
9,"Fred Bartlett",46,4865,"NEM","M",2003
10,"Paul Windrath",48,4850,"MINN","M",2003
11,"Kent Osband",47,4840,"METR","M",2003
12,"Christopher Nolte",45,4825,"RMM","M",2003
13,"Bill Geary",45,4820,"NEM","M",2003
14,"Phil Sidenberg",46,4790,"DSSM","M",2003
15,"David Burleson",45,4780,"MACO","M",2003
15,"Bill Adkison",47,4780,"RHMS","M",2003
17,"Thomas Bilss",48,4720,"SPCO","M",2003
18,"Barney Heller",48,4710,"1776","M",2003
19,"David Sander",49,4700,"LINS","M",2003
20,"Joel Meltz",46,4695,"NEM","M",2003
21,"Paul Chadwick",45,4650,"MICH","M",2003
22,"Chris Andersen",45,4640,"OREG","M",2003
23,"Jeff Dropo",45,4600,"NEM","M",2003
23,"Ken Perantoni",45,4600,"PNA","M",2003
25,"Gilles Chalandon",46,4580,"METR","M",2003
26,"Jack Courtney",49,4575,"NEM","M",2003
27,"Ed Ramsey",46,4545,"OREG","M",2003
28,"Brian Russell",45,4525,"PNA","M",2003
29,"Michael Tasman",46,4500,"OREG","M",2003
29,"Klein Howard",47,4500,"TVM","M",2003
29,"Robert Lowney",46,4500,"UNAT","M",2003
32,"Kevin Lemley",49,4495,"STAN","M",2003
32,"Chris Hauty",46,4495,"UCLA","M",2003
34,"Stephan Freeman",46,4490,"SPM","M",2003
35,"Mark Mc Cartin",48,4480,"NOVA","M",2003
36,"Bob Dickson",47,4475,"ISF","M",2003
37,"Richard Wiese",45,4470,"ISF","M",2003
38,"Eric Van Boer",48,4435,"RHMS","M",2003
39,"Steven Sokolow",46,4430,"METR","M",2003
40,"Steve Hugo",45,4425,"IAMA","M",2003
40,"Tim McGough",45,4425,"MERR","M",2003
42,"Paul Brown",47,4415,"CRUZ","M",2003
43,"Mark Spratt",47,4400,"ISF","M",2003
44,"George Whitwell",48,4390,"METR","M",2003
45,"Mike Tennant",49,4385,"OREG","M",2003
46,"Orlando Boleda",47,4375,"PNA","M",2003
46,"Philipp Djang",48,4375,"RGSC","M",2003
48,"Scott McAllister",48,4345,"OREG","M",2003
49,"Mark Wright",49,4335,"MERR","M",2003
50,"Chris Darrow",46,4325,"TVM","M",2003
52,"George Steers",48,4325,"WPM","M",2003
52,"Jim Tull",49,4320,"TAM","M",2003
52,"Louis Fabrizio",49,4320,"CONN","M",2003
54,"Scott Berman",49,4315,"DSSM","M",2003
55,"Jonathon Rourke",48,4290,"NEM","M",2003
56,"Daniel Mullett",45,4280,"CATM","M",2003
57,"Dave Judelson",47,4275,"NEM","M",2003
57,"Jonathan Harnett",49,4275,"CONN","M",2003
59,"Patrick Long",46,4225,"DAM","M",2003
60,"Steve Lyons",49,4210,"NEM","M",2003
60,"George Horan",48,4210,"FINS","M",2003
62,"Dieter Hoffman",45,4190,"MACO","M",2003
63,"Mark Becker",48,4185,"OREG","M",2003
64,"Verl Al Harris",49,4165,"ISF","M",2003
65,"George Van Meter",47,4150,"SKY","M",2003
66,"Tim Duncan",47,4140,"NEM","M",2003
66,"David Grilli",48,4140,"NEM","M",2003
66,"Gregory Fernicola",46,4140,"METR","M",2003
69,"David Schloerb",47,4125,"NEM","M",2003
69,"John Racanelli",47,4125,"TAM","M",2003
71,"Jeff Metteer",46,4100,"UNAT","M",2003
71,"Tom Barnes",45,4100,"ISF","M",2003
73,"Tom Malcolm",48,4080,"METR","M",2003
73,"Bill Gerber",45,4080,"UCLA","M",2003
73,"Charles Riley",48,4080,"METR","M",2003
76,"Carl Finney",45,4070,"SPCO","M",2003
77,"Andrew Pelletier",45,4065,"NEM","M",2003
77,"Tad Chichester",45,4065,"RIDG","M",2003
79,"Patrick Gallagher",49,4055,"METR","M",2003
80,"Marc Diebold",46,4040,"ISF","M",2003
81,"Kermit Yensen",49,4030,"OREG","M",2003
82,"Jose Gomez",46,4025,"VMST","M",2003
83,"Richard Roberts",46,4010,"ISF","M",2003
84,"Kenneth Fattlar",46,4000,"TVM","M",2003
85,"Don Slovenkai",46,3985,"NEM","M",2003
86,"Mark Schwartz",47,3980,"GCMT","M",2003
87,"Joe Couto",49,3950,"TVM","M",2003
88,"Sergio Silva",47,3945,"TAM","M",2003
89,"Christian Nelson",45,3935,"SCAM","M",2003
90,"Steven Erickson",45,3920,"MICH","M",2003
91,"Dennis Willmott",49,3915,"NEM","M",2003
92,"David Finch",45,3905,"NEM","M",2003
93,"Jim Peck",45,3900,"ISF","M",2003
94,"Bruce Morey",45,3885,"MICH","M",2003
95,"Marc Bowen",49,3880,"MACO","M",2003
96,"Richard Kissell",45,3860,"UNAT","M",2003
97,"Dan Meek",46,3850,"ISF","M",2003
98,"Daniel Greenblatt",47,3845,"OREG","M",2003
99,"Mike Bernstein",46,3840,"ISF","M",2003
100,"Steven Weiss",49,3830,"UCLA","M",2003
100,"Douglas Rowe",49,3830,"HLJ","M",2003
102,"Gregg Amber",46,3825,"NOVA","M",2003
103,"Christopher Landry",47,3820,"NEM","M",2003
104,"Daniel Coons",48,3810,"NEM","M",2003
105,"Douglas Brewer",49,3805,"DAM","M",2003
106,"Doug Jensen",47,3800,"METR","M",2003
107,"Howard Craddock",49,3790,"VMST","M",2003
108,"John Dettmer",48,3765,"MOST","M",2003
109,"Michael Sundvik",49,3755,"NEM","M",2003
110,"Allen Kossoy",49,3750,"MOVY","M",2003
110,"Michael Davis",45,3750,"NEM","M",2003
112,"Mike Wright",45,3745,"RIDG","M",2003
113,"Gudarz Davar",46,3740,"NEM","M",2003
113,"John Litchmann",46,3740,"UCLA","M",2003
113,"Brandon Forest",46,3740,"DAM","M",2003
113,"Peter Billipp",49,3740,"NEM","M",2003
117,"Mike McConnell",49,3730,"MERR","M",2003
118,"Brian Beachnau",45,3725,"ISF","M",2003
119,"Cliff Jennings",49,3720,"NEM","M",2003
120,"Kenneth Rudman",48,3690,"NEM","M",2003
121,"Peter Biggs",45,3685,"NEM","M",2003
122,"Tom Henry",48,3665,"NEM","M",2003
123,"Kent Small",46,3650,"UCLA","M",2003
123,"Martin Avidan",45,3650,"WPM","M",2003
125,"John Dudley",47,3645,"ISF","M",2003
126,"John Pyle",49,3620,"USAB","M",2003
127,"Hans Miltenburg",49,3605,"AZC","M",2003
128,"Brian Jackson",49,3600,"SKY","M",2003
129,"Scott Mortensen",49,3595,"MOST","M",2003
130,"Barry Fussell",49,3575,"NEM","M",2003
130,"Kevin Menninger",48,3575,"LOM","M",2003
132,"David Jones",48,3550,"ISF","M",2003
133,"Charles Ryther",45,3525,"EAST","M",2003
134,"Kim Potochnik",47,3520,"TAM","M",2003
134,"Robert Holyoake",48,3520,"UNAT","M",2003
136,"Curtis Taylor",49,3500,"LOM","M",2003
137,"Tran Hein",46,3470,"PNA","M",2003
138,"Michael Dunn",46,3465,"NIAG","M",2003
139,"Tom Grogan",46,3460,"WMAC","M",2003
140,"Mark Willis",46,3445,"ISF","M",2003
141,"Howard Burkons",48,3440,"UCLA","M",2003
142,"Timothy Horty",45,3425,"ISF","M",2003
143,"Reynold Lewke",47,3410,"LOM","M",2003
144,"Val Trowbridge",49,3350,"MVN","M",2003
144,"Leor Ziv",47,3350,"UCLA","M",2003
146,"Brian Smith",48,3345,"RRM","M",2003
147,"Duncan Warden",46,3340,"NEM","M",2003
148,"David Jones",48,3325,"UNAT","M",2003
149,"James Kearns",46,3305,"NEM","M",2003
150,"Akira Suzuki",49,3275,"METR","M",2003
150,"Richard Griffith",49,3275,"METR","M",2003
152,"Thomas Bidwell",49,3270,"NIAG","M",2003
153,"Kyle Lanham",46,3230,"ISF","M",2003
154,"Duane McHale",46,3205,"AMAM","M",2003
155,"William Nealon",49,3195,"METR","M",2003
156,"David Lucas",45,3180,"METR","M",2003
157,"Daniel Rosemarin",47,3145,"METR","M",2003
158,"Hiranya Roychowdhury",46,3125,"NMMS","M",2003
159,"Ron Schroeder",47,3095,"NEM","M",2003
160,"Larry Smith",48,3075,"METR","M",2003
161,"Mark Babich",45,3050,"BTAM","M",2003
162,"David Steinberg",47,3045,"TAM","M",2003
163,"Thomas Fowler",47,3000,"NCMS","M",2003
163,"Tony Rios",48,3000,"RMM","M",2003
165,"John Reeder",46,2990,"REDT","M",2003
165,"John Wilwerding",48,2990,"NEM","M",2003
167,"Mark Stone",46,2985,"TGM","M",2003
168,"William Smith",46,2960,"NEM","M",2003
169,"Frederick D'Ambrosi",47,2950,"SDSM","M",2003
170,"Cary LeBlanc",46,2900,"NEM","M",2003
171,"Jaime Buitrago",48,2850,"BTAM","M",2003
172,"Konrad Trope",47,2815,"UCLA","M",2003
173,"Don Johnston",45,2790,"LOM","M",2003
174,"John Kosa",45,2760,"METR","M",2003
175,"Ray Langley",45,2750,"TVM","M",2003
176,"Bradford Cohen",49,2665,"UCLA","M",2003
177,"Bob Leckron",48,2625,"ISF","M",2003
178,"Douglas Mechaber",48,2570,"UCLA","M",2003
179,"John Sanders",45,2560,"NEM","M",2003
180,"Armando Garbero",48,2520,"NEM","M",2003
181,"Larry Cohen",49,2370,"WTMS","M",2003
182,"Robert Wang",49,2175,"UCLA","M",2003
183,"Michael Boorstein",46,2000,"TAM","M",2003
184,"Bob Nelson",49,1895,"METR","M",2003
1,"Jim McConica",52,5455,"VCM","M",2003
2,"Fred Schlicher",54,5175,"NEM","M",2003
3,"Thomas Perrin",52,5035,"ISF","M",2003
4,"James Thornton",50,4935,"AMAM","M",2003
5,"Steve Johnson",54,4900,"OREG","M",2003
6,"James Ryan",50,4850,"1776","M",2003
7,"Frank Thompson",51,4825,"MICH","M",2003
7,"Trenholm Walker",50,4825,"PALM","M",2003
9,"Greg Shaw",51,4750,"NEM","M",2003
10,"John Nunnelly",50,4705,"NEM","M",2003
11,"Bob Upshaw",53,4675,"SCAM","M",2003
12,"Joel Wilson",54,4625,"CRUZ","M",2003
12,"Roy Kline",50,4625,"ADMS","M",2003
14,"Homer Lane",53,4565,"NEM","M",2003
15,"Jack Fritts",52,4545,"IAMA","M",2003
16,"Bruce Fisher",54,4540,"DCM","M",2003
17,"John Crane",51,4525,"TVM","M",2003
18,"David Young",53,4485,"PCAT","M",2003
18,"Fred Myers",51,4485,"NEM","M",2003
20,"Dennis Wilson",53,4465,"DAM","M",2003
21,"Jim Fox",50,4450,"ISF","M",2003
22,"Jed Cronin",54,4440,"OREG","M",2003
23,"Frank McQuiggan",54,4430,"NEM","M",2003
23,"Tim Morse",54,4430,"NEM","M",2003
25,"Bob Tveitmoe",50,4425,"RMM","M",2003
26,"John Derr",53,4420,"VCM","M",2003
26,"Michael Marks",51,4420,"UCLA","M",2003
28,"Jim Teisher",53,4415,"OREG","M",2003
29,"Robert Seltzer",51,4400,"NEM","M",2003
30,"Rob Bastien",50,4340,"CVM","M",2003
31,"Kim Molvig",54,4335,"NEM","M",2003
31,"Michael Merrell",54,4335,"MVN","M",2003
33,"Bruce Gianniny",51,4270,"NIAG","M",2003
34,"Bruce Shirley",50,4255,"DSSM","M",2003
35,"Jim Snyder",50,4250,"NEM","M",2003
36,"Tom Wolfe",51,4240,"NEM","M",2003
37,"John Shrum",54,4235,"VMST","M",2003
38,"Steve Figueroa",50,4225,"CVM","M",2003
39,"Dick Sidner",54,4200,"GRIN","M",2003
39,"Pat Marzulli",54,4200,"SPM","M",2003
39,"George Bowers",54,4200,"UCLA","M",2003
42,"Craig Leidersdorf",52,4190,"DSSM","M",2003
43,"Jeremy Cohen",54,4180,"SCAM","M",2003
43,"Jonathan Steiner",52,4180,"TAM","M",2003
45,"Jerry Rutigliano",51,4170,"CATM","M",2003
46,"Lawrence Robert",50,4165,"UCLA","M",2003
47,"Dave Foote",53,4160,"VCM","M",2003
48,"Thomas Zissu",51,4140,"CONN","M",2003
49,"Richie Martin",54,4130,"NEM","M",2003
50,"Andy Platania",51,4120,"METR","M",2003
50,"Stuart Beals",51,4120,"MOVY","M",2003
52,"David Drain",54,4115,"NEM","M",2003
53,"Richard Batley",54,4100,"PNA","M",2003
54,"Craig Bauer",50,4090,"ISF","M",2003
55,"John Downey",50,4075,"OREG","M",2003
55,"Roger Aleksa",53,4075,"ISF","M",2003
57,"Jim Lunt",53,4070,"SCAM","M",2003
58,"Glenn Aguiar",50,4050,"SCAM","M",2003
59,"Craig Mather",51,4015,"OREG","M",2003
60,"David Lewis",51,4000,"ISF","M",2003
60,"Chet Morton",50,4000,"CONN","M",2003
60,"Robert Heiss",50,4000,"CONN","M",2003
60,"Vic Tremblay",52,4000,"OREG","M",2003
64,"Ralph Thomas",50,3975,"SCAM","M",2003
65,"Paul Harter",50,3960,"NEM","M",2003
66,"Mike Allen",53,3950,"CRUZ","M",2003
67,"John Hamilton",52,3925,"ISF","M",2003
68,"Henry Greenberg",54,3865,"NOVA","M",2003
69,"Bob Offermann",53,3860,"VIMS","M",2003
70,"Steven Halverson",54,3850,"DSSM","M",2003
71,"Michael Bennett",50,3810,"SAWS","M",2003
72,"Bruce Day",52,3800,"SPM","M",2003
72,"Robert Boder",51,3800,"CFYM","M",2003
74,"Morris Finkelstein",52,3790,"CONN","M",2003
75,"Dave Schlegel",53,3775,"GCMT","M",2003
76,"Mike McNamara",52,3770,"NEM","M",2003
77,"Michael Forbes",52,3740,"NEM","M",2003
78,"James Gloystein",51,3710,"RHMS","M",2003
79,"James Hanken",50,3700,"NEM","M",2003
80,"David Taggart",51,3690,"RRM","M",2003
81,"Emilio Sovero",54,3675,"DSSM","M",2003
82,"Jim Edwards",51,3665,"MOVY","M",2003
83,"Paul Lambert",53,3660,"NEM","M",2003
84,"James Kennedy",51,3655,"CGIS","M",2003
85,"Paris Burstyn",51,3650,"NEM","M",2003
86,"John Carrick",50,3630,"NEM","M",2003
87,"Michael Cullen",50,3620,"NEM","M",2003
87,"Philip Jonckheer",50,3620,"TAM","M",2003
87,"Charles Skeele",50,3620,"NEM","M",2003
90,"Brian Lamb",51,3605,"INWM","M",2003
90,"Thomas Neff",50,3605,"ISF","M",2003
92,"Dan Brummitt",53,3600,"UNAT","M",2003
93,"Joe Harris",51,3585,"NEM","M",2003
94,"James DiGiulio",51,3570,"OREG","M",2003
95,"Denis Desaulniers",52,3520,"NEM","M",2003
96,"Michael Forrest",50,3500,"TVM","M",2003
97,"Masao Miyasaka",52,3470,"SC","M",2003
97,"Robert Huber",54,3470,"UNAT","M",2003
99,"Greg Lamoreaux",52,3465,"NEM","M",2003
100,"William Olds",53,3450,"ISF","M",2003
101,"Curt Simkins",52,3410,"OREG","M",2003
102,"David Baltozer",51,3365,"NEM","M",2003
102,"Robert Dorman",50,3365,"ISF","M",2003
104,"William Whitehouse",52,3350,"METR","M",2003
105,"Perry Heath",52,3300,"ISF","M",2003
106,"Gregory Gorski",53,3225,"ISF","M",2003
107,"Louis Desi",50,3165,"NEM","M",2003
108,"Michael Villamaino",53,3160,"NEM","M",2003
109,"Eric Brown",51,3150,"BTAM","M",2003
110,"James Evans",53,3135,"ISF","M",2003
111,"Joseph Hladek",52,3110,"DSSM","M",2003
112,"Jeffrey Cooper",51,3080,"NEM","M",2003
113,"Peter Flanagan",53,3070,"NEM","M",2003
114,"Chuck Brown",52,3000,"CVYS","M",2003
115,"Stanley Longstaff",51,2995,"NEM","M",2003
116,"Mel Lemons",54,2875,"INWM","M",2003
117,"Brad Elliott",54,2825,"OREG","M",2003
118,"John Straetmans",53,2580,"DYNA","M",2003
119,"William Donnelly",52,2520,"TAM","M",2003
120,"Mike O'Dowd",51,2485,"ISF","M",2003
121,"Gary Topchik",51,2440,"UCLA","M",2003
122,"David Hursh",52,2225,"ISF","M",2003
123,"Barrett Bunnell",50,2170,"METR","M",2003
1,"Donald Uytenbogaart",55,5135,"DED","M",2003
2,"William Cerny",55,5010,"UTAH","M",2003
3,"James McCleery",57,4930,"PNA","M",2003
4,"Larry Raffaelli",59,4730,"VCM","M",2003
5,"Richard Smith",57,4725,"GRIN","M",2003
6,"Daniel Rogacki",55,4655,"NEM","M",2003
7,"Willis Braswell",57,4640,"DCM","M",2003
8,"Don Davis",58,4600,"RHMS","M",2003
9,"Bill Dick",56,4590,"UNAT","M",2003
10,"Hugh Wilder",55,4545,"PALM","M",2003
11,"Paul Hebert",56,4525,"BTAC","M",2003
11,"Gary Parlapiano",56,4525,"TAM","M",2003
13,"Vince Herring",59,4470,"MINN","M",2003
14,"Richard Burns",59,4445,"TAM","M",2003
15,"Kenneth Frost",58,4380,"TAM","M",2003
16,"Frank Dann",56,4360,"UCLA","M",2003
17,"Bill Purdin",55,4325,"NEM","M",2003
18,"Galen Denio",55,4320,"CVM","M",2003
19,"Donn Livoni",56,4300,"OREG","M",2003
20,"Neil Salkind",55,4250,"MOVY","M",2003
21,"Albert Valliere",56,4235,"NEM","M",2003
22,"David Prior",57,4215,"NEM","M",2003
22,"Terry Platt",59,4215,"NIAG","M",2003
24,"Dennis Hamilton",56,4180,"SKY","M",2003
24,"Roland Crotts",59,4180,"TAM","M",2003
26,"Robert Alspaugh",55,4170,"METR","M",2003
26,"John Mills",56,4170,"DAM","M",2003
28,"John Foraste",57,4165,"NEM","M",2003
29,"Daivd Ugarkovich",55,4050,"UNAT","M",2003
30,"Kirk Chiapella",55,4020,"CVM","M",2003
31,"Paul Boggs",58,4000,"TVM","M",2003
31,"Rick Stafford",55,4000,"PNA","M",2003
33,"Dick Brewer",57,3985,"SCMM","M",2003
34,"Jim Conlin",59,3960,"NEM","M",2003
35,"Andrew Cassidy",57,3925,"SCAM","M",2003
36,"Stephen Garanin",55,3900,"NEM","M",2003
37,"Joseph Brown",58,3850,"SPM","M",2003
38,"Brian Buzby",59,3835,"UNAT","M",2003
39,"William Culp",58,3815,"ISF","M",2003
40,"Alan Garfunkel",55,3800,"WPM","M",2003
41,"Jonathan VanScoyk",57,3725,"DSSM","M",2003
42,"Roy Lee",56,3700,"UCLA","M",2003
43,"John Richards",55,3625,"DAM","M",2003
43,"David Baxter",58,3625,"NEM","M",2003
45,"Ken Pipkin",58,3600,"PCAT","M",2003
46,"James Stambolis",55,3565,"TAM","M",2003
47,"Robert Hartman",58,3550,"VIMS","M",2003
48,"Mario Gerla",59,3490,"UCLA","M",2003
49,"William Greeley",56,3480,"RMM","M",2003
49,"Edward O'Connor",59,3480,"UCLA","M",2003
51,"Mingjie Song",55,3425,"NEM","M",2003
52,"James Dorsey",58,3410,"NEM","M",2003
53,"Ernie Schaefer",57,3400,"NEM","M",2003
54,"Michael Mancuso",57,3375,"FINS","M",2003
55,"Morgan Edwards",58,3360,"RMM","M",2003
55,"Bob Magness",56,3360,"DST","M",2003
57,"Michael Beeks",56,3355,"ISF","M",2003
58,"Charles Couper",56,3345,"BRAT","M",2003
59,"Byron Siegal",55,3335,"NEM","M",2003
60,"Leonard Reel",55,3330,"ISF","M",2003
60,"Thomas Piper",57,3330,"NEM","M",2003
62,"Michael Miller",56,3260,"LOM","M",2003
63,"Charles Dorato",56,3250,"UNAT","M",2003
64,"John Penberthy",58,3200,"SCAM","M",2003
64,"William Yund",58,3200,"SCAM","M",2003
66,"Gene Banducci",57,3185,"METR","M",2003
67,"Alex Kaganowicz",56,3175,"UNAT","M",2003
67,"Richard Juhala",59,3175,"OREG","M",2003
69,"David Burgio",59,3170,"SKY","M",2003
70,"Robert Calverley",57,3125,"DSSM","M",2003
71,"Charles Dufour",59,3100,"NEM","M",2003
72,"Daniel Wallace",57,3075,"ISF","M",2003
72,"Charles Faulk",57,3075,"GCMT","M",2003
72,"Victor Tabbush",57,3075,"UCLA","M",2003
75,"Rich Orkin",55,3060,"NEM","M",2003
76,"Richard Howell",57,3050,"TAM","M",2003
77,"Michael Marovich",57,3030,"TAM","M",2003
78,"Russ Desserich Jr.",59,3025,"ISF","M",2003
78,"Steven McDanal",59,3025,"RMM","M",2003
80,"Marc Scheele",56,3000,"NEM","M",2003
81,"Daniel Ringma",58,2975,"SCMM","M",2003
82,"Charles Broderick",56,2970,"TVM","M",2003
83,"John Best",55,2920,"CATM","M",2003
84,"Chuck Britt",56,2875,"BTAM","M",2003
85,"Barry Trump",55,2865,"IAMA","M",2003
86,"James Lemon",55,2825,"ETEX","M",2003
87,"Bob Bennett",55,2810,"H2O","M",2003
88,"Paul Cocking",58,2710,"TAM","M",2003
89,"Ron Clarke",58,2680,"AVON","M",2003
90,"James O'Donnell",58,2650,"NEM","M",2003
91,"Bob Ajello",55,2535,"NEM","M",2003
92,"Dennis Pabst",55,2440,"RGSC","M",2003
93,"Don Gartner",57,2395,"CRUZ","M",2003
94,"Brian Smith",55,2340,"DST","M",2003
95,"Stephen Westling",55,2260,"FMM","M",2003
96,"Edward Disy",57,2250,"NEM","M",2003
97,"John Turley",57,1740,"RRM","M",2003
1,"Robert Williams",60,4560,"SDSM","M",2003
2,"Tom Landis",60,4470,"OREG","M",2003
3,"Jack Geoghegan",60,4425,"CONN","M",2003
4,"Bill Dawson",60,4405,"MELO","M",2003
5,"Nic Geers",64,4280,"AZC","M",2003
6,"Tom Tulenko",60,4185,"1776","M",2003
7,"Ralph Brott",63,4120,"BMW","M",2003
8,"Bob Coale",63,4110,"DSSM","M",2003
9,"Burt Kanner",63,4105,"OREG","M",2003
10,"Steve Moseley",64,4100,"SDSM","M",2003
11,"Lee Fitzhugh",64,4095,"DAM","M",2003
12,"Roland Crotts",60,4055,"TAM","M",2003
13,"Bill Crane",63,4020,"SDSM","M",2003
13,"George Quigley",62,4020,"ISF","M",2003
15,"Jack Soloman",62,3990,"CVM","M",2003
15,"Brent Lake",64,3990,"OREG","M",2003
17,"David Gifford",62,3985,"CATM","M",2003
18,"Ralph Mohr",61,3900,"OREG","M",2003
19,"Frank Philips",60,3875,"OREG","M",2003
20,"Matt Chrostowski",61,3870,"NEM","M",2003
21,"Douglas Bailey",60,3850,"RGSC","M",2003
22,"Arthur Krener",60,3835,"DAM","M",2003
23,"Thomas Loss",62,3800,"SCAM","M",2003
23,"William Crowley",63,3800,"PCAT","M",2003
25,"Kent Atkins",64,3795,"CONN","M",2003
26,"Kim Hooper",63,3785,"SCAM","M",2003
