"Place","Name","Club","Age","Distance","Gender","Year"
"87","Karen A Holbrook","SRM","47","3800","Women","2009"
"87","Kim M Donovan","NEM","45","3800","Women","2009"
"89","Nancy R Sturm","UCLA","46","3790","Women","2009"
"90","Christina M Fox","OREG","48","3785","Women","2009"
"90","Adair Dingle","PNA","49","3785","Women","2009"
"90","Carie O'Banion","ARKM","49","3785","Women","2009"
"93","Susan G Sutherland","OREG","46","3780","Women","2009"
"94","Cassandra S Coffee","SRM","47","3770","Women","2009"
"95","M'Liss Christian","MOST","48","3760","Women","2009"
"96","Kama G Way","NIAG","45","3750","Women","2009"
"96","Joan L Lloyd","SKY","47","3750","Women","2009"
"98","Kathleen M Jaeger","TNYA","45","3745","Women","2009"
"99","Cheryl B Atchley","ISF","47","3735","Women","2009"
"99","Sonia C Childress‐Hoek","ISF","47","3735","Women","2009"
"101","Alexandra Akemann","MICH","45","3725","Women","2009"
"102","Melissa J Latt","SCAQ","45","3715","Women","2009"
"103","Lynne E Fletcher","CMS","48","3700","Women","2009"
"103","Judy K Beckman","NEM","49","3700","Women","2009"
"103","Audrey Earley","FCST","46","3700","Women","2009"
"106","Lynne Lasser","IM","46","3685","Women","2009"
"107","Laura Q Anderson","DAM","46","3680","Women","2009"
"108","Louise LeBourgeois","UNAT","45","3660","Women","2009"
"109","Catherine Piez","UNAT","45","3650","Women","2009"
"109","Heather Shannon","UCLA","47","3650","Women","2009"
"111","Maureen D Dwyer","NEM","48","3635","Women","2009"
"111","Merrill J Hilf","UNAT","48","3635","Women","2009"
"111","Carrie A Butler","GRIN","49","3635","Women","2009"
"114","Rose M Cholewinski","DAM","46","3620","Women","2009"
"115","Patricia J Nardozzi","SPM","49","3610","Women","2009"
"115","Teri N Takehiro","KNIG","47","3610","Women","2009"
"117","Amy Jordan","SKY","49","3605","Women","2009"
"118","Martha O Joyce","TAM","48","3595","Women","2009"
"119","Heidi S Hagler","SMMM","49","3590","Women","2009"
"119","Michele M Oehler","HSNM","46","3590","Women","2009"
"121","Jessica H Bayless","MM","47","3585","Women","2009"
"122","Rosie Hillmeyer","SKY","45","3575","Women","2009"
"123","Shari Heymann","IM","47","3555","Women","2009"
"123","Bonnie R Grey","UCLA","49","3555","Women","2009"
"125","Patricia L Rogers","OREG","49","3550","Women","2009"
"125","Margaret L Allen","WMST","49","3550","Women","2009"
"127","Jan Broyles","FCST","47","3525","Women","2009"
"128","Maureen Hardy","IM","47","3520","Women","2009"
"128","Betsy L Goode","VMST","49","3520","Women","2009"
"128","Anne G Hubach","BAFY","47","3520","Women","2009"
"131","Dana L Scruggs","ISF","49","3515","Women","2009"
"131","Lindy E Eime","ISF","47","3515","Women","2009"
"133","Anita J Burkard","OREG","45","3510","Women","2009"
"134","Jill S Miles","OREG","48","3500","Women","2009"
"134","Julia Fornage","RHMS","47","3500","Women","2009"
"136","Patricia L Tweten","SRM","46","3485","Women","2009"
"137","Nancy C Aguilar","UCLA","47","3475","Women","2009"
"138","Sue A Kelly‐Van Engen","IAMA","47","3460","Women","2009"
"139","Terry Lynn M Toon","FCST","49","3455","Women","2009"
"140","Pamela T Harrison","ROSE","49","3450","Women","2009"
"140","Suzanne Ceravolo","GSM","45","3450","Women","2009"
"140","Marie Whalen","NCMS","46","3450","Women","2009"
"143","Noha A Sahyoun","UCLA","47","3440","Women","2009"
"144","Cheryl A Hatch","OREG","49","3435","Women","2009"
"145","Amy J Brown","DAM","46","3425","Women","2009"
"145","Kathy Brown","DAM","49","3425","Women","2009"
"147","Giulia L Hattan","FCST","45","3420","Women","2009"
"147","Joan D Roche‐Davis","TNYA","47","3420","Women","2009"
"149","Kathy Watern","DRM","49","3415","Women","2009"
"150","Elaine Disney","NTEX","45","3410","Women","2009"
"151","Gayle A Orner","OREG","46","3400","Women","2009"
"151","Mary A Brumm","NCMS","49","3400","Women","2009"
"153","Jeanette T Bell","DAM","48","3395","Women","2009"
"153","Melissa L Kretschmer","METR","46","3395","Women","2009"
"155","Carolyn J Thomas","DAM","46","3380","Women","2009"
"156","Tari H Hancock","ISF","48","3375","Women","2009"
"157","Jennifer Mckee","SCA","48","3360","Women","2009"
"158","Patricia L Price","DAM","46","3350","Women","2009"
"159","Karen Jelks","DAM","48","3300","Women","2009"
"160","Katherine M Meyer","CMYM","45","3265","Women","2009"
"161","Aileen M Wolff","CRUZ","46","3260","Women","2009"
"161","Beth E Zonis","NEM","47","3260","Women","2009"
"163","Claudia Junqueira","SPM","46","3250","Women","2009"
"163","Lisa A Christen","PNA","49","3250","Women","2009"
"165","Margie Connolly","FCST","47","3240","Women","2009"
"166","Elizabeth Barrett","SKY","47","3230","Women","2009"
"167","Ximena A Bustamante","DAM","48","3225","Women","2009"
"168","Laurie S Warren","DAM","48","3220","Women","2009"
"169","Tracy S Shoemaker","WMST","48","3200","Women","2009"
"170","Lydia F Corser","CRUZ","45","3190","Women","2009"
"171","Theresa A Storm","SPAS","48","3180","Women","2009"
"172","Abby Glassberg","CMYM","48","3175","Women","2009"
"173","Betty A Hanson","PMST","46","3170","Women","2009"
"174","Carin H Landeck","FCST","48","3165","Women","2009"
"175","Sue P Levy","SCA","48","3150","Women","2009"
"175","Beth C Rodewig","NEM","47","3150","Women","2009"
"177","Avalon P Johnson","UCLA","49","3135","Women","2009"
"178","Susan J Fernandez","CSAM","47","3125","Women","2009"
"178","Melanie R Bowden","DAM","45","3125","Women","2009"
"180","Debbie Pappa","OREG","47","3105","Women","2009"
"181","Laura G Long","DAM","47","3100","Women","2009"
"181","Ellen Weinberg","METR","47","3100","Women","2009"
"183","Teresa Borros‐Kearney","DRM","47","3090","Women","2009"
"184","Sherry L Bender","OREG","49","3085","Women","2009"
"184","Carrie Jacobson","PMST","49","3085","Women","2009"
"186","Susan L Hannel","NEM","45","3080","Women","2009"
"187","Nancy L Deans","SCA","47","3075","Women","2009"
"188","Madeleine T Dale","REDT","49","3070","Women","2009"
"189","Wendy C Johnson","SPM","49","3060","Women","2009"
"189","Lynn M Kisselbach","NEM","46","3060","Women","2009"
"191","Pauline A Bullard","SSMS","45","3050","Women","2009"
"191","Vicki Reim","MOB","47","3050","Women","2009"
"191","Heidi R Engbersen","OREG","45","3050","Women","2009"
"194","Rosana Andrade","MOST","48","3045","Women","2009"
"195","Rosanne Lemongello","BERK","46","3040","Women","2009"
"196","Amy Campbell","BERK","47","3025","Women","2009"
"197","Ann Schnieders","ISF","48","3020","Women","2009"
"198","Lilian A Crites‐Flesher","AKMS","48","3005","Women","2009"
"199","Melia Munro","PNA","46","3000","Women","2009"
"199","Sarah B Lopez","UCLA","48","3000","Women","2009"
"201","Mo D Keyser","IM","49","2975","Women","2009"
"202","Kerry C Messer","OREG","49","2970","Women","2009"
"203","Carolyn Kiper","SPM","49","2950","Women","2009"
"203","Carole Owen","CMYM","48","2950","Women","2009"
"205","Joy V Dvorak","ISF","47","2940","Women","2009"
"206","Melanie L Tack","PNA","45","2935","Women","2009"
"207","Terrie L Peterson","PNA","45","2925","Women","2009"
"207","Annette M Hatch‐Clein","MESC","45","2925","Women","2009"
"209","Ann C Walsh","NEM","49","2890","Women","2009"
"210","Janet M Sikora","SPCO","46","2885","Women","2009"
"211","Marsha J Brunett","ISF","47","2875","Women","2009"
"212","Katrina W Sweitzer","NEM","49","2850","Women","2009"
"212","Amanda Burts","UNAT","47","2850","Women","2009"
"212","Kathy Balles","NEM","45","2850","Women","2009"
"212","Liz Reichman","MOST","46","2850","Women","2009"
"212","Kathy W Friedrichsen","MOST","48","2850","Women","2009"
"217","Leslie A Bjelk‐Kleschick","ISF","47","2820","Women","2009"
"218","Tammy L Duhaime","MOST","46","2815","Women","2009"
"219","Julie Uhl","CMYM","46","2810","Women","2009"
"220","Dori Havner","ECAM","48","2800","Women","2009"
"221","Karen B De Lorenzo","MOST","48","2795","Women","2009"
"221","Tracy T Chosa","OREG","45","2795","Women","2009"
"223","Annette A Keochekian","DAM","48","2775","Women","2009"
"224","Elizabeth R Argus","UCLA","46","2765","Women","2009"
"225","Marie E DeGennaro","MOST","48","2760","Women","2009"
"226","Lisa M Fischer","DAM","47","2750","Women","2009"
"226","Treacy J Regan","SKY","48","2750","Women","2009"
"228","Jeanne A Smith","DRM","49","2720","Women","2009"
"228","Roseanna M Freeman","NTEX","48","2720","Women","2009"
"230","Bernadette C Lueck","SCA","49","2710","Women","2009"
"231","Zann M Gates","DAM","47","2700","Women","2009"
"232","Linda M Jacobs","RIDG","49","2695","Women","2009"
"233","Amy E Virshup","METR","48","2690","Women","2009"
"234","Rene S Miles","H2O","45","2670","Women","2009"
"235","Theresa Lanowitz","SDSM","48","2640","Women","2009"
"236","Julie Jackson","RIDG","47","2625","Women","2009"
"237","Nancy Peterson","DAM","48","2620","Women","2009"
"238","Ann Santoli","NCMS","47","2600","Women","2009"
"239","Dona A Maher","NEM","48","2520","Women","2009"
"240","Mindy Pfeffer","METR","49","2465","Women","2009"
"241","Jackie Sartin","MOST","48","2405","Women","2009"
"242","Judy C Mustard","DAM","46","2370","Women","2009"
"243","Sheen G Scott","MOB","48","2150","Women","2009"
"244","Trish Murphy","ART","45","2050","Women","2009"
"245","Barbara R Molloy","DAM","47","1650","Women","2009"
"246","Christine T Swanson","SPM","46","1400","Women","2009"
"1","Heidi L Christensen","CSAM","50","4730","Women","2009"
"2","Lisa A Bennett","SQST","52","4665","Women","2009"
"3","Mary Sweat","OREG","51","4575","Women","2009"
"4","Barbara C Wheeler","TAM","51","4520","Women","2009"
"5","Elaine S Valdez","MOST","53","4470","Women","2009"
"6","Ronda S Nisman","MOST","54","4455","Women","2009"
"6","Cindy Thornton","WM","51","4455","Women","2009"
"8","Sharon B Steinmann","SPM","50","4425","Women","2009"
"9","Niki F Stokols","DSSM","51","4360","Women","2009"
"10","Amy Mack","MM","50","4335","Women","2009"
"11","Debbie R Wilson","NCMS","54","4330","Women","2009"
"12","Laura A Worden","OREG","51","4265","Women","2009"
"13","Judy W Bracken","TVM","51","4250","Women","2009"
"13","Merry B Finch","YCMS","54","4250","Women","2009"
"15","Phyllis E Quinn","TOC","53","4235","Women","2009"
"16","Rauni A English","NIAG","50","4230","Women","2009"
"17","Jo Ann Harrelson","SPM","53","4220","Women","2009"
"18","Mimi H Ward","SKY","50","4185","Women","2009"
"18","Elizabeth H Budd","OREG","54","4185","Women","2009"
"20","Lauren S Antonakos","SMMM","50","4180","Women","2009"
"21","Linda M Hoke","1776","53","4175","Women","2009"
"22","Karla Nisley‐Black","NEM","53","4165","Women","2009"
"23","Nancy Kryka","MINN","53","4135","Women","2009"
"24","Tricia Calvert","SKY","51","4130","Women","2009"
"25","Lindabeth Schmucker","DAM","52","4125","Women","2009"
"26","Jeanne Garr","NEM","54","4095","Women","2009"
"27","Barbara A Mc Nulty","SPM","51","4075","Women","2009"
"27","Kathy M Boyer","MOST","54","4075","Women","2009"
"29","Janice Kregor","SKY","52","4055","Women","2009"
"30","Terry Latham","DAMM","53","4050","Women","2009"
"30","Kim M Stoddard","SPM","53","4050","Women","2009"
"32","Ann Y McDermott","NEM","54","4030","Women","2009"
"33","Jessica Jakobi","TAM","50","4010","Women","2009"
"34","Christine R Mason","UCLA","50","3995","Women","2009"
"35","Cheryl M Gettelfinger","ISF","51","3990","Women","2009"
"36","Judith E Schwartz","MELO","54","3975","Women","2009"
"36","Kristine L Harvey","DAM","50","3975","Women","2009"
"38","Lynn V Kubasek","NOVA","50","3950","Women","2009"
"39","Susan V Lee","OMM","54","3930","Women","2009"
"40","Patricia S Saint Aubin","NEM","50","3900","Women","2009"
"40","Susan P Hotz","SPM","50","3900","Women","2009"
"42","Ellen K Youngers","MINN","51","3880","Women","2009"
"43","Jill Cunningham","FACT","51","3875","Women","2009"
"44","Lynn Beach","GAJA","52","3850","Women","2009"
"44","Deborah L Nunnallee","WMST","52","3850","Women","2009"
"46","Kathy Berger","ISF","54","3830","Women","2009"
"47","Anne Claman","TAM","51","3825","Women","2009"
"48","Anneliese Thomson","CMYM","50","3805","Women","2009"
"49","Paula J Moores","SAWS","51","3775","Women","2009"
"50","Jeanna Summers","OREG","54","3770","Women","2009"
"51","Mary Ann Getty","SKY","50","3765","Women","2009"
"52","Virginia Waik","SMMM","51","3760","Women","2009"
"52","Lisa L Watson","GAJA","54","3760","Women","2009"
"54","Maddie Diedo","MICH","50","3735","Women","2009"
"55","Val Wells","ADMS","51","3730","Women","2009"
"56","Anne Healey","PNA","53","3705","Women","2009"
"56","Kathryn S Wong","SCAM","54","3705","Women","2009"
"58","Teresa A Copeland","OREG","51","3700","Women","2009"
"59","Jill A Johnson","SLAM","53","3695","Women","2009"
"60","Laurel A King","DAM","53","3680","Women","2009"
"61","Debbi Plemons","NTEX","50","3660","Women","2009"
"62","Jan C Johnson","ISF","54","3640","Women","2009"
"63","Dianne Edgar","NIAG","52","3620","Women","2009"
"64","Nancy M Haynsworth","SMRT","51","3615","Women","2009"
"65","Melanie J Getz","CSPM","50","3610","Women","2009"
"66","Jessie K Hull","SLAM","51","3600","Women","2009"
"67","Therese M Lamb","HSNM","51","3590","Women","2009"
"68","Mary E Phelan","NEM","52","3585","Women","2009"
"69","Nancy A Nicholson","SCA","52","3580","Women","2009"
"70","Inna Gergel","UCLA","50","3570","Women","2009"
"71","Carolyn M Davidson","PNA","52","3555","Women","2009"
"71","Toni M Brown","OREG","53","3555","Women","2009"
"71","Coralie S Gustafson","PNA","52","3555","Women","2009"
"74","Catherine P Scarr","DAM","51","3545","Women","2009"
"75","Eileen M Fournier","NEM","54","3535","Women","2009"
"76","Maridee H Charlton","SPAS","53","3525","Women","2009"
"76","Jane E Higgins","DAM","54","3525","Women","2009"
"78","Catherine E Lee","OMM","53","3520","Women","2009"
"79","Cheryl S Mc Elroy","NEM","51","3500","Women","2009"
"80","Paula J Yankauskas","NEM","54","3495","Women","2009"
"81","Marianne L Henry","SBM","53","3485","Women","2009"
"82","Laurie M Perry","DAM","50","3470","Women","2009"
"82","Cassie J Maguire","UCLA","50","3470","Women","2009"
"84","Karen L Olson","WNTR","53","3465","Women","2009"
"85","Judy C McDonald","DAM","51","3450","Women","2009"
"86","Robyn Shiely","IMSC","52","3435","Women","2009"
"87","Teresa M Owen","TAM","51","3430","Women","2009"
"88","JoAnn Brooks","ISF","54","3425","Women","2009"
"89","Lee Ann Bailey","DAM","54","3420","Women","2009"
"90","Jill Litman","NEM","52","3415","Women","2009"
"91","Effie Nikzad","UCLA","50","3410","Women","2009"
"92","Karen R Schelegle","DAM","54","3375","Women","2009"
"93","Sharleen E Goguen","NEM","51","3350","Women","2009"
"94","Meg Smath","SKY","52","3330","Women","2009"
"95","Kim Freitas","MELO","50","3325","Women","2009"
"95","Anne M Frayne","DRM","54","3325","Women","2009"
"97","Susan K Mowery","ISF","50","3315","Women","2009"
"98","Sylvia Addante","NEM","51","3310","Women","2009"
"99","Colette W Scott","UNAT","54","3290","Women","2009"
"99","Mary Val Palumbo","NEM","54","3290","Women","2009"
"101","Kathleen L DeLaney‐Moye","UNAT","53","3275","Women","2009"
"102","Cathy J MacEwen","NEM","52","3250","Women","2009"
"102","Susan C Bagley","ROSE","50","3250","Women","2009"
"102","Karen L Stine","MELO","51","3250","Women","2009"
"105","Dianne L Thomsen","OREG","51","3240","Women","2009"
"106","Susan W Olesky","GSM","52","3225","Women","2009"
"107","Diane M Barrett","DAM","52","3185","Women","2009"
"107","Julie A Seeger","NEM","52","3185","Women","2009"
"109","Sara A Pope‐Davis","IRM","53","3175","Women","2009"
"110","Patricia P Paine","SPCO","52","3150","Women","2009"
"110","Gail W Feenstra","DAM","52","3150","Women","2009"
"112","Susan K Sanders","OREG","54","3130","Women","2009"
"113","Valerie M Greenough","DAM","51","3125","Women","2009"
"114","Carol S Kusior","ART","50","3075","Women","2009"
"115","Shelley R Probber","MOST","51","3050","Women","2009"
"116","Valerie L Anderson","OREG","51","3045","Women","2009"
"117","Julie Buktenica","PNA","51","3030","Women","2009"
"118","Deanna L Johnson","DAM","52","3010","Women","2009"
"118","Margaret C Haskins","NEM","50","3010","Women","2009"
"120","Mary Grider","IM","51","3005","Women","2009"
"121","Lori L Shebby","MHSC","51","3000","Women","2009"
"121","Liz A Applegate","DAM","52","3000","Women","2009"
"121","Anne D Rosenberg‐Main","DAM","54","3000","Women","2009"
"124","Connie L Peterson","OREG","53","2985","Women","2009"
"125","Deborah D Thompson","DAM","50","2950","Women","2009"
"125","Bonnie G Hall","NMMS","54","2950","Women","2009"
"125","Elizabeth M Dutton","ISF","54","2950","Women","2009"
"128","Linda J Showalter","SYSM","52","2940","Women","2009"
"129","Mary Ann Paulazzo","DAM","51","2890","Women","2009"
"130","Peggy Delaney","CRUZ","53","2875","Women","2009"
"131","Ulrike Kreutzer","DAM","51","2860","Women","2009"
"132","Ikuko K Cianci","NOVA","51","2800","Women","2009"
"133","Molly C Stevenson","CMS","54","2775","Women","2009"
"133","Kim L Angle","FINS","51","2775","Women","2009"
"135","Sylvia Sensiper","DAM","53","2755","Women","2009"
"136","Mindy Cheap","PMST","53","2715","Women","2009"
"137","Suzzette A Seril","SPM","50","2700","Women","2009"
"138","Sandi J Speedy","PNA","50","2695","Women","2009"
"139","Lauren Bonaccorso","NEM","51","2665","Women","2009"
"140","Mary J Brown","MOST","54","2660","Women","2009"
"141","Karen Mc Elfresh","SCA","51","2645","Women","2009"
"142","Mary E Ingraham","CRUZ","53","2640","Women","2009"
"143","Lisa P Gerardi","PNA","53","2635","Women","2009"
"143","Claudia E Mayer‐Harnisch","DAM","53","2635","Women","2009"
"143","Mary Henson","SKY","53","2635","Women","2009"
"146","Jan S Callow","OREG","50","2630","Women","2009"
"147","Karen S Swanigan","FMM","53","2625","Women","2009"
"148","Jane A Gerlowski","WMST","50","2595","Women","2009"
"149","Maren R Breitwieser","ISF","54","2585","Women","2009"
"150","Susan M Hinrichs","MELO","50","2550","Women","2009"
"150","Gloria H Choo","ART","52","2550","Women","2009"
"150","Linda A Harrington","WMST","53","2550","Women","2009"
"153","Teresa H Bowen","DAM","52","2540","Women","2009"
"154","Terri Anderson","OREG","54","2500","Women","2009"
"154","Peggy S Butrum‐Griffith","ISF","52","2500","Women","2009"
"156","Chris A Nielsen","ARIZ","51","2490","Women","2009"
"157","Kathleen M Hayward","NEM","50","2455","Women","2009"
"158","Mary J Cillian","SPM","52","2435","Women","2009"
"159","Kathleen O'Neill","OREG","50","2350","Women","2009"
"160","Helen Timajchi","UCLA","53","2320","Women","2009"
"161","Paula Darejeh","SCA","53","2300","Women","2009"
"162","Mindy Sperling","COLU","54","2225","Women","2009"
"163","Trish Hayes‐Danitz","MELO","50","2220","Women","2009"
"164","Sacrlet Huber","DAM","52","2145","Women","2009"
"165","Xandria Berry","SKY","51","2085","Women","2009"
"166","Sue A Moucha","FMM","50","2020","Women","2009"
"167","Laurie E Voshell","OREG","53","2000","Women","2009"
"168","Karen S Stafford","OREG","53","1985","Women","2009"
"169","Connie A Williams","PNA","54","1965","Women","2009"
"170","Karen L Galbreath","DAM","51","500","Women","2009"
"1","Laura B Val","TAM","57","4925","Women","2009"
"2","Christie Ciraulo","UCLA","55","4815","Women","2009"
"3","Shirley A Loftus‐Charley","SMAM","57","4560","Women","2009"
"4","Debbie R Wilson","NCMS","55","4385","Women","2009"
"5","Catherine J Imwalle","OREG","58","4310","Women","2009"
"6","Judith B Laney","CMS","56","4225","Women","2009"
"7","Judy A Eisenman","TAM","55","4215","Women","2009"
"8","Elizabeth H Budd","OREG","55","4185","Women","2009"
"9","Jeannette M Bauer","SCA","59","4175","Women","2009"
"10","Regina Brittingham","WCM","57","4030","Women","2009"
"11","Pam Geiger","SPM","56","4020","Women","2009"
"11","Anne E Fisher Campbell","ISF","56","4020","Women","2009"
"13","Emily White","NEM","55","3915","Women","2009"
"14","Susan J Fouts","CMS","58","3900","Women","2009"
"14","Madeleine S Holmberg","OREG","56","3900","Women","2009"
"16","Jennifer W Fiden","DRM","58","3885","Women","2009"
"17","Kim S Thornton","NOVA","56","3870","Women","2009"
"18","Chris Mayhew","MOST","55","3790","Women","2009"
"19","Barbara R Hummel","NEM","57","3755","Women","2009"
"20","Susie W Powell","RHMS","56","3750","Women","2009"
"20","Nancy Swank","NIAG","56","3750","Women","2009"
"22","Katherine Ott","NMMS","57","3705","Women","2009"
"23","Judith Sharlin","NEM","55","3690","Women","2009"
"24","Nancy A Van Ast","SMRT","57","3680","Women","2009"
"25","Julie C Schaplowsky","MINN","56","3675","Women","2009"
"26","Pearl B Cox","IAMA","59","3650","Women","2009"
"27","Elizabeth B Rosane","PNA","56","3605","Women","2009"
"28","Jill M Wright","SAWS","57","3585","Women","2009"
"29","Janet Piez","TNYA","56","3570","Women","2009"
"30","Susan T Meyer","DAM","57","3525","Women","2009"
"31","Linda S Callaway","MOST","56","3490","Women","2009"
"32","Susan M Collins","DAM","59","3485","Women","2009"
"33","Christine M Foote","TAM","55","3480","Women","2009"
"34","Julia C Davenport","CRUZ","55","3470","Women","2009"
"35","Deborah Chassler","NEM","57","3460","Women","2009"
"36","Anne R Thomas","OREG","57","3440","Women","2009"
"37","Storm S Eddy","SPM","58","3410","Women","2009"
"38","Jane Gray","OREG","57","3405","Women","2009"
"39","Diane L Davis","DAM","58","3375","Women","2009"
"40","Kathleen Komar","UCLA","59","3355","Women","2009"
"41","Martha R Shulman","UNAT","58","3345","Women","2009"
"42","Jeanette G Groesz","OREG","59","3320","Women","2009"
"43","June Mather","OREG","55","3315","Women","2009"
"44","Carol W Blair","NEM","58","3300","Women","2009"
"45","Alison Goulder","NEM","57","3250","Women","2009"
"45","Beth Foster","NEM","57","3250","Women","2009"
"45","Deborah L Hodesson","OREG","57","3250","Women","2009"
"48","Teresa Triche","MOST","55","3245","Women","2009"
"49","Michelle E Martin","ART","59","3225","Women","2009"
"49","Edith S Heideman","MELO","58","3225","Women","2009"
"51","Colleen J Holloway","MOST","55","3210","Women","2009"
"52","Connie Lindsey","MOST","56","3200","Women","2009"
"53","Susie L Glines","NEM","57","3150","Women","2009"
"54","Mary E Camire","NEM","55","3140","Women","2009"
"54","Judy Levison","H2O","58","3140","Women","2009"
"56","Patricia A Walsh","IRM","58","3135","Women","2009"
"57","Caren S Blumfield","SCA","59","3130","Women","2009"
"58","Pamela A Paparone","1776","55","3115","Women","2009"
"59","Ruth A Thompson","DBMS","58","3075","Women","2009"
"60","Diane F Cardwell","OREG","57","3070","Women","2009"
"61","Lieneke Keihl","DRM","55","3065","Women","2009"
"62","Carole A Dirksmeyer","FMM","56","3045","Women","2009"
"63","Roberta L Allison","NEM","56","3020","Women","2009"
"64","Martha C Katzeff","TNYA","57","3000","Women","2009"
"64","Marg K Bartosek","DAM","57","3000","Women","2009"
"66","Anna Lippi","MELO","56","2975","Women","2009"
"67","Karen E Jackson","VMST","58","2960","Women","2009"
"68","Maggie C Larsen","DAM","58","2940","Women","2009"
"69","Nicole Blees","DAM","56","2900","Women","2009"
"70","Anne M Jacobus","LBG","58","2895","Women","2009"
"71","Jane A Moore","PNA","58","2885","Women","2009"
"72","Patricia B Thompson","DAM","57","2850","Women","2009"
"73","Lynn Narlesky","DAM","56","2825","Women","2009"
"73","Lyra Halprin","DAM","57","2825","Women","2009"
"73","Katy C Lantz","DAM","55","2825","Women","2009"
"76","Janice K Biederman","NEM","59","2820","Women","2009"
"77","Linda L West","UNAT","56","2815","Women","2009"
"78","Rosalyn Randall","FACT","59","2785","Women","2009"
"79","Linda F Tilley","MICH","56","2775","Women","2009"
"79","Rosanne R Douvilk","DRM","55","2775","Women","2009"
"81","Mary A Stein","FMM","58","2735","Women","2009"
"82","Eileen D Hendren","DAM","55","2725","Women","2009"
"83","Jean E Forbes","NEM","58","2690","Women","2009"
"84","Joan C Caldwell","MELO","57","2675","Women","2009"
"85","Marcia Napier","MOST","57","2650","Women","2009"
"85","Alice S Aldous","DAM","56","2650","Women","2009"
"87","Nancy H Fields","MOST","57","2630","Women","2009"
"88","Sandy L Bardas","MELO","58","2625","Women","2009"
"89","Maureen M Mc Kinley","NOVA","55","2620","Women","2009"
"90","Gloria Raupp","MICH","57","2575","Women","2009"
"90","Dawn Chock","NIAG","58","2575","Women","2009"
"92","Nancy D Ottum","DAM","59","2550","Women","2009"
"93","Capri Djatiasmoro","METR","57","2545","Women","2009"
"94","Anne Rutter","UNAT","58","2480","Women","2009"
"95","Susan Botts","PNA","55","2475","Women","2009"
"96","Barbara J Zimmerman","PNA","57","2415","Women","2009"
"97","Nancy O Wood","MOST","57","2345","Women","2009"
"98","Sandra J Smith","PNA","56","2290","Women","2009"
"99","Ann H Main","DAM","56","2260","Women","2009"
"100","Pat K Kotylo","ISF","55","2120","Women","2009"
"101","Lynne H Madison","LOM","56","2100","Women","2009"
"102","Beth H Clark","MESC","56","2075","Women","2009"
"102","Janet Tiderington","MICH","58","2075","Women","2009"
"104","Donna L Funkhouser","VMST","59","1975","Women","2009"
"105","Jo M Carney","OREG","55","1855","Women","2009"
"106","Joan L Smith‐Maclean","DAM","55","1700","Women","2009"
"107","Diane M Mc Gee","DAM","59","750","Women","2009"
"1","Linda R Shoenberger","TAM","61","4310","Women","2009"
"2","Sally A Dillon","PNA","62","4005","Women","2009"
"3","Sally C Hasbrook","ISF","60","3920","Women","2009"
"4","Andrea M Hunt","DCM","61","3875","Women","2009"
"5","Janet M Jastremski","1776","61","3870","Women","2009"
"6","Ann Svenson","DCM","63","3860","Women","2009"
"7","Lauren Binder","OREG","61","3730","Women","2009"
"8","Cynthia L Dutro","MELO","60","3710","Women","2009"
"9","Brenda H Jarmakani","UCLA","61","3700","Women","2009"
"10","Dana B Brown","SMRT","61","3640","Women","2009"
"11","Sandi Rousseau","OREG","61","3630","Women","2009"
"12","Stephanie I Scott","WCM","61","3625","Women","2009"
"13","Greta Van Meeteren","NCMS","61","3500","Women","2009"
"14","Maggie H Tevis","RHMS","61","3490","Women","2009"
"15","Carol M Yunker","NEM","61","3465","Women","2009"
"16","Tam K Jenkins","OREG","60","3375","Women","2009"
"17","Barbara (Babs) H Larsen","MINN","61","3370","Women","2009"
"18","Terry L Davison","DAM","64","3350","Women","2009"
"19","Kay G Turner","NIAG","62","3320","Women","2009"
"20","Lenore T Stepanishen","NEM","60","3270","Women","2009"
"21","Joan D Delgado","PNA","63","3240","Women","2009"
"22","Christine L Hashimoto","CMS","61","3205","Women","2009"
"23","Patricia Carrick","MM","61","3200","Women","2009"
"23","Kjersten Walker","SCAM","60","3200","Women","2009"
"25","Kristi Panayotoff","MESC","60","3175","Women","2009"
"26","Judy L Paukert","MOST","60","3155","Women","2009"
"27","Kristine T Hornof","DAM","61","3150","Women","2009"
"28","Kathryn S Gregory","VMST","62","3135","Women","2009"
"29","Vicki Catlin","SKY","64","3005","Women","2009"
"29","Lynda Christiansen","OREG","64","3005","Women","2009"
"31","Judy B Wagner","MOB","64","2950","Women","2009"
"31","Anne L McGovern","O*H*","61","2950","Women","2009"
"33","Lynn S Sacks","OREG","63","2920","Women","2009"
"34","Alida Canale","CRUZ","63","2915","Women","2009"
"35","Candace J Cross‐Drew","DAM","62","2850","Women","2009"
"36","Diane Renshaw","MVM","63","2830","Women","2009"
"37","Susan Toler","UNAT","61","2770","Women","2009"
"38","Linda M Riley","SYSM","61","2725","Women","2009"
"39","Patricia M Kestelyn","WMST","62","2685","Women","2009"
"40","Louise H Case","NEM","61","2670","Women","2009"
"41","Sue Cosper","ISF","60","2650","Women","2009"
"41","Susan I Paris","SKY","62","2650","Women","2009"
"41","Carter Case","PNA","62","2650","Women","2009"
"44","Carol Schreder","UCLA","62","2640","Women","2009"
"45","Betsy C Chambers","VMST","61","2635","Women","2009"
"46","Lynn A Francis","MOST","64","2555","Women","2009"
"47","Jane R Cobos","MOB","63","2500","Women","2009"
